MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,KL_Similarity,Training_Building
0.1112540066242218,0.017803244292736053,0.13342879858837092,22.905027,0.30586642026901245,Hog_health_Hisako.npy,5,oridata,0.2204299122095108,
0.08162801712751389,0.008674581535160542,0.093137433586934,17.17384,0.661785364151001,Hog_health_Hisako.npy,5,ours,0.2204299122095108,
0.07669802010059357,0.0077142417430877686,0.08783075624795547,16.211613,0.6992281675338745,Hog_health_Hisako.npy,5,diffts,0.2204299122095108,
0.08691544830799103,0.012692076154053211,0.11265911482899735,17.424616,0.5051466226577759,Hog_health_Hisako.npy,5,timegan,0.2204299122095108,
0.0916789099574089,0.014990544877946377,0.12243588068024168,18.73628,0.4155312180519104,Hog_health_Hisako.npy,5,cgan,0.2204299122095108,
0.09532462805509567,0.014286455698311329,0.11952596244461422,19.1253,0.44257789850234985,Hog_health_Hisako.npy,5,oridata,0.2238619029521942,
0.08997119963169098,0.009974334388971329,0.09987158949857226,18.960186,0.6108261942863464,Hog_health_Hisako.npy,5,ours,0.2238619029521942,
0.08180062472820282,0.00858727004379034,0.09266752421312625,17.051155,0.6649460196495056,Hog_health_Hisako.npy,5,diffts,0.2238619029521942,
0.08277560770511627,0.012086750939488411,0.10993976050314286,16.40301,0.528404951095581,Hog_health_Hisako.npy,5,timegan,0.2238619029521942,
0.09365967661142349,0.015380891971290112,0.12401972412197228,18.998838,0.3998757004737854,Hog_health_Hisako.npy,5,cgan,0.2238619029521942,
0.12906432151794434,0.022329270839691162,0.14942981911148512,27.16165,0.14728838205337524,Hog_health_Hisako.npy,5,oridata,0.21485456824302673,
0.08124596625566483,0.008998168632388115,0.0948586771591725,17.142862,0.6563773155212402,Hog_health_Hisako.npy,5,ours,0.21485456824302673,
0.07396510988473892,0.007402834948152304,0.08603972889399585,15.748098,0.7173000574111938,Hog_health_Hisako.npy,5,diffts,0.21485456824302673,
0.10017059743404388,0.015574190765619278,0.12479659757228671,20.348711,0.40525180101394653,Hog_health_Hisako.npy,5,timegan,0.21485456824302673,
0.0923989862203598,0.014980762265622616,0.12239592421981467,19.216452,0.42791372537612915,Hog_health_Hisako.npy,5,cgan,0.21485456824302673,
0.16359876096248627,0.03190868720412254,0.1786300288420806,33.367134,-0.2972283363342285,Hog_health_Hisako.npy,5,oridata,0.25077271461486816,
0.09538175910711288,0.011402382515370846,0.10678193908789466,19.145048,0.5364429950714111,Hog_health_Hisako.npy,5,ours,0.25077271461486816,
0.08025442063808441,0.008243239484727383,0.09079228758395386,16.367073,0.6648761034011841,Hog_health_Hisako.npy,5,diffts,0.25077271461486816,
0.13137395679950714,0.022205417975783348,0.14901482468460428,26.121223,0.09725219011306763,Hog_health_Hisako.npy,5,timegan,0.25077271461486816,
0.10237327963113785,0.01736430823802948,0.13177370085881887,20.588942,0.2940645217895508,Hog_health_Hisako.npy,5,cgan,0.25077271461486816,
0.13845813274383545,0.023924188688397408,0.15467446036239277,30.347555,-0.010820388793945312,Hog_health_Hisako.npy,5,oridata,0.20773111283779144,
0.08006729185581207,0.008460411801934242,0.0919804968563132,17.383486,0.6425392627716064,Hog_health_Hisako.npy,5,ours,0.20773111283779144,
0.06552017480134964,0.0056890505366027355,0.07542579490202762,14.662148,0.7596319913864136,Hog_health_Hisako.npy,5,diffts,0.20773111283779144,
0.11724846065044403,0.018313489854335785,0.13532734333583804,24.957275,0.22623705863952637,Hog_health_Hisako.npy,5,timegan,0.20773111283779144,
0.0820889100432396,0.012122802436351776,0.11010359865304938,17.545406,0.4877997040748596,Hog_health_Hisako.npy,5,cgan,0.20773111283779144,
0.15274347364902496,0.029666630551218987,0.17224003759642817,32.19698,0.017153441905975342,Hog_health_Hisako.npy,5,oridata,0.21567665040493011,
0.08613970130681992,0.01012203749269247,0.10060833709336653,17.850029,0.6646599769592285,Hog_health_Hisako.npy,5,ours,0.21567665040493011,
0.07410990446805954,0.007412925828248262,0.08609834974172421,15.765563,0.7544119954109192,Hog_health_Hisako.npy,5,diffts,0.21567665040493011,
0.12926296889781952,0.02267228625714779,0.15057319235889166,26.474926,0.24887394905090332,Hog_health_Hisako.npy,5,timegan,0.21567665040493011,
0.09317174553871155,0.01519838348031044,0.1232817240320334,19.900517,0.49648213386535645,Hog_health_Hisako.npy,5,cgan,0.21567665040493011,
0.07480227202177048,0.009989690966904163,0.09994844154314846,17.552147,0.5646684765815735,Hog_health_Hisako.npy,5,oridata,0.1415228247642517,
0.06135178729891777,0.005170626565814018,0.0719070689557989,15.569962,0.7746740579605103,Hog_health_Hisako.npy,5,ours,0.1415228247642517,
0.05355260521173477,0.004021468572318554,0.06341505004585704,13.460085,0.8247520923614502,Hog_health_Hisako.npy,5,diffts,0.1415228247642517,
0.06341329216957092,0.008480346761643887,0.09208879824193542,14.288332,0.6304427981376648,Hog_health_Hisako.npy,5,timegan,0.1415228247642517,
0.06425148248672485,0.008687440305948257,0.09320643918715196,14.6789465,0.6214179992675781,Hog_health_Hisako.npy,5,cgan,0.1415228247642517,
0.12165868282318115,0.020484507083892822,0.1431240967967757,26.160517,0.1709047555923462,Hog_health_Hisako.npy,5,oridata,0.20566554367542267,
0.08098256587982178,0.008732839487493038,0.09344966285382221,17.53443,0.6465448141098022,Hog_health_Hisako.npy,5,ours,0.20566554367542267,
0.06923608481884003,0.006304461043328047,0.07940063629044825,15.26956,0.7448315620422363,Hog_health_Hisako.npy,5,diffts,0.20566554367542267,
0.10422936081886292,0.016364607959985733,0.1279242274160205,21.739237,0.33765465021133423,Hog_health_Hisako.npy,5,timegan,0.20566554367542267,
0.08509328961372375,0.013101150281727314,0.11446025634134896,17.895391,0.46974068880081177,Hog_health_Hisako.npy,5,cgan,0.20566554367542267,
0.17196789383888245,0.03458031639456749,0.18595783499107396,33.435516,-0.49335670471191406,Hog_health_Hisako.npy,5,oridata,0.28078508377075195,
0.107968270778656,0.013842948712408543,0.11765606109507722,20.652794,0.4021899700164795,Hog_health_Hisako.npy,5,ours,0.28078508377075195,
0.08972319215536118,0.00983481016010046,0.09917061137302956,17.418062,0.575282096862793,Hog_health_Hisako.npy,5,diffts,0.28078508377075195,
0.1473139524459839,0.026439955458045006,0.16260367602869563,28.054228,-0.14181387424468994,Hog_health_Hisako.npy,5,timegan,0.28078508377075195,
0.10262589156627655,0.01775970123708248,0.13326552906540567,19.473742,0.2330443263053894,Hog_health_Hisako.npy,5,cgan,0.28078508377075195,
0.1708865761756897,0.034802552312612534,0.18655442185221055,36.329437,-0.2195523977279663,Hog_health_Hisako.npy,5,oridata,0.2542839050292969,
0.09625005722045898,0.01185259036719799,0.10886960258583656,20.907814,0.584661066532135,Hog_health_Hisako.npy,5,ours,0.2542839050292969,
0.08104044198989868,0.008483507670462132,0.09210595893025669,18.489058,0.702720582485199,Hog_health_Hisako.npy,5,diffts,0.2542839050292969,
